driverStandingsId,raceId,driverId,points,position,positionText,wins,constructorId,points_[0],lap,duration,milliseconds,name
64438,844,13,24,6,6,0,15,1,34,23.471,23471,Sauber
64438,844,13,24,6,6,0,15,1,23,21.322,21322,Sauber
64438,844,13,24,6,6,0,15,1,9,22.022,22022,Sauber
64438,844,13,24,6,6,0,5,2,46,26.685,26685,"Toro Rosso"
64438,844,13,24,6,6,0,5,2,34,23.471,23471,"Toro Rosso"
64438,844,13,24,6,6,0,5,2,23,21.322,21322,"Toro Rosso"
64438,844,13,24,6,6,0,5,2,9,22.022,22022,"Toro Rosso"
64438,844,13,24,6,6,0,4,10,46,26.685,26685,Renault
64438,844,13,24,6,6,0,4,10,34,23.471,23471,Renault
64438,844,13,24,6,6,0,4,10,23,21.322,21322,Renault
64438,844,13,24,6,6,0,4,10,9,22.022,22022,Renault
64438,844,13,24,6,6,0,131,10,46,26.685,26685,Mercedes
64438,844,13,24,6,6,0,131,10,34,23.471,23471,Mercedes
64438,844,13,24,6,6,0,131,10,23,21.322,21322,Mercedes
64438,844,13,24,6,6,0,131,10,9,22.022,22022,Mercedes
64438,844,13,24,6,6,0,1,20,46,26.685,26685,McLaren
64438,844,13,24,6,6,0,1,20,34,23.471,23471,McLaren
64438,844,13,24,6,6,0,1,20,23,21.322,21322,McLaren
64438,844,13,24,6,6,0,1,20,9,22.022,22022,McLaren
64438,844,13,24,6,6,0,6,15,46,26.685,26685,Ferrari
64438,844,13,24,6,6,0,6,15,34,23.471,23471,Ferrari
64438,844,13,24,6,6,0,6,15,23,21.322,21322,Ferrari
64438,844,13,24,6,6,0,6,15,9,22.022,22022,Ferrari
64438,844,13,24,6,6,0,9,43,46,26.685,26685,"Red Bull"
64438,844,13,24,6,6,0,9,43,34,23.471,23471,"Red Bull"
64438,844,13,24,6,6,0,9,43,23,21.322,21322,"Red Bull"
64438,844,13,24,6,6,0,9,43,9,22.022,22022,"Red Bull"
64439,844,67,6,12,12,0,164,0,40,22.032,22032,HRT
64439,844,67,6,12,12,0,164,0,23,22.128,22128,HRT
64439,844,67,6,12,12,0,164,0,9,21.769,21769,HRT
64439,844,67,6,12,12,0,166,0,40,22.032,22032,Virgin
64439,844,67,6,12,12,0,166,0,23,22.128,22128,Virgin
64439,844,67,6,12,12,0,166,0,9,21.769,21769,Virgin
64439,844,67,6,12,12,0,205,0,40,22.032,22032,Lotus
64439,844,67,6,12,12,0,205,0,23,22.128,22128,Lotus
64439,844,67,6,12,12,0,205,0,9,21.769,21769,Lotus
64439,844,67,6,12,12,0,3,0,40,22.032,22032,Williams
64439,844,67,6,12,12,0,3,0,23,22.128,22128,Williams
64439,844,67,6,12,12,0,3,0,9,21.769,21769,Williams
64439,844,67,6,12,12,0,10,0,40,22.032,22032,"Force India"
64439,844,67,6,12,12,0,10,0,23,22.128,22128,"Force India"
64439,844,67,6,12,12,0,10,0,9,21.769,21769,"Force India"
64439,844,67,6,12,12,0,15,1,40,22.032,22032,Sauber
64439,844,67,6,12,12,0,15,1,23,22.128,22128,Sauber
64439,844,67,6,12,12,0,15,1,9,21.769,21769,Sauber
64439,844,67,6,12,12,0,5,2,40,22.032,22032,"Toro Rosso"
64439,844,67,6,12,12,0,5,2,23,22.128,22128,"Toro Rosso"
64439,844,67,6,12,12,0,5,2,9,21.769,21769,"Toro Rosso"
64439,844,67,6,12,12,0,4,10,40,22.032,22032,Renault
64439,844,67,6,12,12,0,4,10,23,22.128,22128,Renault
64439,844,67,6,12,12,0,4,10,9,21.769,21769,Renault
64439,844,67,6,12,12,0,131,10,40,22.032,22032,Mercedes
64439,844,67,6,12,12,0,131,10,23,22.128,22128,Mercedes
64439,844,67,6,12,12,0,131,10,9,21.769,21769,Mercedes
64439,844,67,6,12,12,0,1,20,40,22.032,22032,McLaren
64439,844,67,6,12,12,0,1,20,23,22.128,22128,McLaren
64439,844,67,6,12,12,0,1,20,9,21.769,21769,McLaren
64439,844,67,6,12,12,0,6,15,40,22.032,22032,Ferrari
64439,844,67,6,12,12,0,6,15,23,22.128,22128,Ferrari
64439,844,67,6,12,12,0,6,15,9,21.769,21769,Ferrari
64439,844,67,6,12,12,0,9,43,40,22.032,22032,"Red Bull"
64439,844,67,6,12,12,0,9,43,23,22.128,22128,"Red Bull"
64439,844,67,6,12,12,0,9,43,9,21.769,21769,"Red Bull"
64440,844,16,2,13,13,0,164,0,40,21.006,21006,HRT
64440,844,16,2,13,13,0,164,0,25,21.084,21084,HRT
64440,844,16,2,13,13,0,164,0,10,21.649,21649,HRT
64440,844,16,2,13,13,0,166,0,40,21.006,21006,Virgin
64440,844,16,2,13,13,0,166,0,25,21.084,21084,Virgin
64440,844,16,2,13,13,0,166,0,10,21.649,21649,Virgin
64440,844,16,2,13,13,0,205,0,40,21.006,21006,Lotus
64440,844,16,2,13,13,0,205,0,25,21.084,21084,Lotus
64440,844,16,2,13,13,0,205,0,10,21.649,21649,Lotus
64440,844,16,2,13,13,0,3,0,40,21.006,21006,Williams
64440,844,16,2,13,13,0,3,0,25,21.084,21084,Williams
64440,844,16,2,13,13,0,3,0,10,21.649,21649,Williams
64440,844,16,2,13,13,0,10,0,40,21.006,21006,"Force India"
64440,844,16,2,13,13,0,10,0,25,21.084,21084,"Force India"
64440,844,16,2,13,13,0,10,0,10,21.649,21649,"Force India"
64440,844,16,2,13,13,0,15,1,40,21.006,21006,Sauber
64440,844,16,2,13,13,0,15,1,25,21.084,21084,Sauber
64440,844,16,2,13,13,0,15,1,10,21.649,21649,Sauber
64440,844,16,2,13,13,0,5,2,40,21.006,21006,"Toro Rosso"
64440,844,16,2,13,13,0,5,2,25,21.084,21084,"Toro Rosso"
64440,844,16,2,13,13,0,5,2,10,21.649,21649,"Toro Rosso"
64440,844,16,2,13,13,0,4,10,40,21.006,21006,Renault
64440,844,16,2,13,13,0,4,10,25,21.084,21084,Renault
64440,844,16,2,13,13,0,4,10,10,21.649,21649,Renault
64440,844,16,2,13,13,0,131,10,40,21.006,21006,Mercedes
64440,844,16,2,13,13,0,131,10,25,21.084,21084,Mercedes
64440,844,16,2,13,13,0,131,10,10,21.649,21649,Mercedes
64440,844,16,2,13,13,0,1,20,40,21.006,21006,McLaren
64440,844,16,2,13,13,0,1,20,25,21.084,21084,McLaren
64440,844,16,2,13,13,0,1,20,10,21.649,21649,McLaren
64440,844,16,2,13,13,0,6,15,40,21.006,21006,Ferrari
64440,844,16,2,13,13,0,6,15,25,21.084,21084,Ferrari
64440,844,16,2,13,13,0,6,15,10,21.649,21649,Ferrari
64440,844,16,2,13,13,0,9,43,40,21.006,21006,"Red Bull"
64440,844,16,2,13,13,0,9,43,25,21.084,21084,"Red Bull"
64440,844,16,2,13,13,0,9,43,10,21.649,21649,"Red Bull"
64441,844,814,2,14,14,0,164,0,44,21.403,21403,HRT
64441,844,814,2,14,14,0,164,0,32,20.887,20887,HRT
64441,844,814,2,14,14,0,164,0,24,20.93,20930,HRT
64441,844,814,2,14,14,0,164,0,11,20.775,20775,HRT
64441,844,814,2,14,14,0,166,0,44,21.403,21403,Virgin
64441,844,814,2,14,14,0,166,0,32,20.887,20887,Virgin
64441,844,814,2,14,14,0,166,0,24,20.93,20930,Virgin
64441,844,814,2,14,14,0,166,0,11,20.775,20775,Virgin
64441,844,814,2,14,14,0,205,0,44,21.403,21403,Lotus
64441,844,814,2,14,14,0,205,0,32,20.887,20887,Lotus
64441,844,814,2,14,14,0,205,0,24,20.93,20930,Lotus
64441,844,814,2,14,14,0,205,0,11,20.775,20775,Lotus
64441,844,814,2,14,14,0,3,0,44,21.403,21403,Williams
64441,844,814,2,14,14,0,3,0,32,20.887,20887,Williams
64441,844,814,2,14,14,0,3,0,24,20.93,20930,Williams
64441,844,814,2,14,14,0,3,0,11,20.775,20775,Williams
64441,844,814,2,14,14,0,10,0,44,21.403,21403,"Force India"
64441,844,814,2,14,14,0,10,0,32,20.887,20887,"Force India"
64441,844,814,2,14,14,0,10,0,24,20.93,20930,"Force India"
64441,844,814,2,14,14,0,10,0,11,20.775,20775,"Force India"
64441,844,814,2,14,14,0,15,1,44,21.403,21403,Sauber
64441,844,814,2,14,14,0,15,1,32,20.887,20887,Sauber
64441,844,814,2,14,14,0,15,1,24,20.93,20930,Sauber
64441,844,814,2,14,14,0,15,1,11,20.775,20775,Sauber
64441,844,814,2,14,14,0,5,2,44,21.403,21403,"Toro Rosso"
64441,844,814,2,14,14,0,5,2,32,20.887,20887,"Toro Rosso"
64441,844,814,2,14,14,0,5,2,24,20.93,20930,"Toro Rosso"
64441,844,814,2,14,14,0,5,2,11,20.775,20775,"Toro Rosso"
64441,844,814,2,14,14,0,4,10,44,21.403,21403,Renault
64441,844,814,2,14,14,0,4,10,32,20.887,20887,Renault
64441,844,814,2,14,14,0,4,10,24,20.93,20930,Renault
64441,844,814,2,14,14,0,4,10,11,20.775,20775,Renault
64441,844,814,2,14,14,0,131,10,44,21.403,21403,Mercedes
64441,844,814,2,14,14,0,131,10,32,20.887,20887,Mercedes
64441,844,814,2,14,14,0,131,10,24,20.93,20930,Mercedes
64441,844,814,2,14,14,0,131,10,11,20.775,20775,Mercedes
64441,844,814,2,14,14,0,1,20,44,21.403,21403,McLaren
64441,844,814,2,14,14,0,1,20,32,20.887,20887,McLaren
64441,844,814,2,14,14,0,1,20,24,20.93,20930,McLaren
64441,844,814,2,14,14,0,1,20,11,20.775,20775,McLaren
64441,844,814,2,14,14,0,6,15,44,21.403,21403,Ferrari
64441,844,814,2,14,14,0,6,15,32,20.887,20887,Ferrari
64441,844,814,2,14,14,0,6,15,24,20.93,20930,Ferrari
64441,844,814,2,14,14,0,6,15,11,20.775,20775,Ferrari
64441,844,814,2,14,14,0,9,43,44,21.403,21403,"Red Bull"
64441,844,814,2,14,14,0,9,43,32,20.887,20887,"Red Bull"
64441,844,814,2,14,14,0,9,43,24,20.93,20930,"Red Bull"
64441,844,814,2,14,14,0,9,43,11,20.775,20775,"Red Bull"
64442,844,153,0,15,15,0,164,0,55,21.931,21931,HRT
64442,844,153,0,15,15,0,164,0,39,21.986,21986,HRT
64442,844,153,0,15,15,0,164,0,29,21.826,21826,HRT
64442,844,153,0,15,15,0,164,0,13,22.713,22713,HRT
64442,844,153,0,15,15,0,166,0,55,21.931,21931,Virgin
64442,844,153,0,15,15,0,166,0,39,21.986,21986,Virgin
64442,844,153,0,15,15,0,166,0,29,21.826,21826,Virgin
64442,844,153,0,15,15,0,166,0,13,22.713,22713,Virgin
64442,844,153,0,15,15,0,205,0,55,21.931,21931,Lotus
64442,844,153,0,15,15,0,205,0,39,21.986,21986,Lotus
64442,844,153,0,15,15,0,205,0,29,21.826,21826,Lotus
64442,844,153,0,15,15,0,205,0,13,22.713,22713,Lotus
64442,844,153,0,15,15,0,3,0,55,21.931,21931,Williams
64442,844,153,0,15,15,0,3,0,39,21.986,21986,Williams
64442,844,153,0,15,15,0,3,0,29,21.826,21826,Williams
64442,844,153,0,15,15,0,3,0,13,22.713,22713,Williams
64442,844,153,0,15,15,0,10,0,55,21.931,21931,"Force India"
64442,844,153,0,15,15,0,10,0,39,21.986,21986,"Force India"
64442,844,153,0,15,15,0,10,0,29,21.826,21826,"Force India"
64442,844,153,0,15,15,0,10,0,13,22.713,22713,"Force India"
64442,844,153,0,15,15,0,15,1,55,21.931,21931,Sauber
64442,844,153,0,15,15,0,15,1,39,21.986,21986,Sauber
64442,844,153,0,15,15,0,15,1,29,21.826,21826,Sauber
64442,844,153,0,15,15,0,15,1,13,22.713,22713,Sauber
64442,844,153,0,15,15,0,5,2,55,21.931,21931,"Toro Rosso"
64442,844,153,0,15,15,0,5,2,39,21.986,21986,"Toro Rosso"
64442,844,153,0,15,15,0,5,2,29,21.826,21826,"Toro Rosso"
64442,844,153,0,15,15,0,5,2,13,22.713,22713,"Toro Rosso"
64442,844,153,0,15,15,0,4,10,55,21.931,21931,Renault
64442,844,153,0,15,15,0,4,10,39,21.986,21986,Renault
64442,844,153,0,15,15,0,4,10,29,21.826,21826,Renault
64442,844,153,0,15,15,0,4,10,13,22.713,22713,Renault
64442,844,153,0,15,15,0,131,10,55,21.931,21931,Mercedes
64442,844,153,0,15,15,0,131,10,39,21.986,21986,Mercedes
64442,844,153,0,15,15,0,131,10,29,21.826,21826,Mercedes
64442,844,153,0,15,15,0,131,10,13,22.713,22713,Mercedes
64442,844,153,0,15,15,0,1,20,55,21.931,21931,McLaren
64442,844,153,0,15,15,0,1,20,39,21.986,21986,McLaren
64442,844,153,0,15,15,0,1,20,29,21.826,21826,McLaren
64442,844,153,0,15,15,0,1,20,13,22.713,22713,McLaren
64442,844,153,0,15,15,0,6,15,55,21.931,21931,Ferrari
64442,844,153,0,15,15,0,6,15,39,21.986,21986,Ferrari
64442,844,153,0,15,15,0,6,15,29,21.826,21826,Ferrari
64442,844,153,0,15,15,0,6,15,13,22.713,22713,Ferrari
64442,844,153,0,15,15,0,9,43,55,21.931,21931,"Red Bull"
64442,844,153,0,15,15,0,9,43,39,21.986,21986,"Red Bull"
64442,844,153,0,15,15,0,9,43,29,21.826,21826,"Red Bull"
64442,844,153,0,15,15,0,9,43,13,22.713,22713,"Red Bull"
64443,844,2,21,7,7,0,164,0,46,21.884,21884,HRT
64443,844,2,21,7,7,0,164,0,36,20.872,20872,HRT
64443,844,2,21,7,7,0,164,0,22,21.919,21919,HRT
64443,844,2,21,7,7,0,164,0,10,22.3,22300,HRT
64443,844,2,21,7,7,0,166,0,46,21.884,21884,Virgin
64443,844,2,21,7,7,0,166,0,36,20.872,20872,Virgin
64443,844,2,21,7,7,0,166,0,22,21.919,21919,Virgin
64443,844,2,21,7,7,0,166,0,10,22.3,22300,Virgin
64443,844,2,21,7,7,0,205,0,46,21.884,21884,Lotus
64443,844,2,21,7,7,0,205,0,36,20.872,20872,Lotus
64443,844,2,21,7,7,0,205,0,22,21.919,21919,Lotus
64443,844,2,21,7,7,0,205,0,10,22.3,22300,Lotus
64443,844,2,21,7,7,0,3,0,46,21.884,21884,Williams
64443,844,2,21,7,7,0,3,0,36,20.872,20872,Williams
64443,844,2,21,7,7,0,3,0,22,21.919,21919,Williams
64443,844,2,21,7,7,0,3,0,10,22.3,22300,Williams
64443,844,2,21,7,7,0,10,0,46,21.884,21884,"Force India"
64443,844,2,21,7,7,0,10,0,36,20.872,20872,"Force India"
64443,844,2,21,7,7,0,10,0,22,21.919,21919,"Force India"
64443,844,2,21,7,7,0,10,0,10,22.3,22300,"Force India"
64443,844,2,21,7,7,0,15,1,46,21.884,21884,Sauber
64443,844,2,21,7,7,0,15,1,36,20.872,20872,Sauber
64443,844,2,21,7,7,0,15,1,22,21.919,21919,Sauber
64443,844,2,21,7,7,0,15,1,10,22.3,22300,Sauber
64443,844,2,21,7,7,0,5,2,46,21.884,21884,"Toro Rosso"
64443,844,2,21,7,7,0,5,2,36,20.872,20872,"Toro Rosso"
64443,844,2,21,7,7,0,5,2,22,21.919,21919,"Toro Rosso"
64443,844,2,21,7,7,0,5,2,10,22.3,22300,"Toro Rosso"
64443,844,2,21,7,7,0,4,10,46,21.884,21884,Renault
64443,844,2,21,7,7,0,4,10,36,20.872,20872,Renault
64443,844,2,21,7,7,0,4,10,22,21.919,21919,Renault
64443,844,2,21,7,7,0,4,10,10,22.3,22300,Renault
64443,844,2,21,7,7,0,131,10,46,21.884,21884,Mercedes
64443,844,2,21,7,7,0,131,10,36,20.872,20872,Mercedes
64443,844,2,21,7,7,0,131,10,22,21.919,21919,Mercedes
64443,844,2,21,7,7,0,131,10,10,22.3,22300,Mercedes
64443,844,2,21,7,7,0,1,20,46,21.884,21884,McLaren
64443,844,2,21,7,7,0,1,20,36,20.872,20872,McLaren
64443,844,2,21,7,7,0,1,20,22,21.919,21919,McLaren
64443,844,2,21,7,7,0,1,20,10,22.3,22300,McLaren
64443,844,2,21,7,7,0,6,15,46,21.884,21884,Ferrari
64443,844,2,21,7,7,0,6,15,36,20.872,20872,Ferrari
64443,844,2,21,7,7,0,6,15,22,21.919,21919,Ferrari
64443,844,2,21,7,7,0,6,15,10,22.3,22300,Ferrari
64443,844,2,21,7,7,0,9,43,46,21.884,21884,"Red Bull"
64443,844,2,21,7,7,0,9,43,36,20.872,20872,"Red Bull"
64443,844,2,21,7,7,0,9,43,22,21.919,21919,"Red Bull"
64443,844,2,21,7,7,0,9,43,10,22.3,22300,"Red Bull"
64444,844,15,0,17,17,0,164,0,39,22.219,22219,HRT
64444,844,15,0,17,17,0,164,0,25,22.862,22862,HRT
64444,844,15,0,17,17,0,164,0,13,23.066,23066,HRT
64444,844,15,0,17,17,0,166,0,39,22.219,22219,Virgin
64444,844,15,0,17,17,0,166,0,25,22.862,22862,Virgin
64444,844,15,0,17,17,0,166,0,13,23.066,23066,Virgin
64444,844,15,0,17,17,0,205,0,39,22.219,22219,Lotus
64444,844,15,0,17,17,0,205,0,25,22.862,22862,Lotus
64444,844,15,0,17,17,0,205,0,13,23.066,23066,Lotus
64444,844,15,0,17,17,0,3,0,39,22.219,22219,Williams
64444,844,15,0,17,17,0,3,0,25,22.862,22862,Williams
64444,844,15,0,17,17,0,3,0,13,23.066,23066,Williams
64444,844,15,0,17,17,0,10,0,39,22.219,22219,"Force India"
64444,844,15,0,17,17,0,10,0,25,22.862,22862,"Force India"
64444,844,15,0,17,17,0,10,0,13,23.066,23066,"Force India"
64444,844,15,0,17,17,0,15,1,39,22.219,22219,Sauber
64444,844,15,0,17,17,0,15,1,25,22.862,22862,Sauber
64444,844,15,0,17,17,0,15,1,13,23.066,23066,Sauber
64444,844,15,0,17,17,0,5,2,39,22.219,22219,"Toro Rosso"
64444,844,15,0,17,17,0,5,2,25,22.862,22862,"Toro Rosso"
64444,844,15,0,17,17,0,5,2,13,23.066,23066,"Toro Rosso"
64444,844,15,0,17,17,0,4,10,39,22.219,22219,Renault
64444,844,15,0,17,17,0,4,10,25,22.862,22862,Renault
64444,844,15,0,17,17,0,4,10,13,23.066,23066,Renault
64444,844,15,0,17,17,0,131,10,39,22.219,22219,Mercedes
64444,844,15,0,17,17,0,131,10,25,22.862,22862,Mercedes
64444,844,15,0,17,17,0,131,10,13,23.066,23066,Mercedes
64444,844,15,0,17,17,0,1,20,39,22.219,22219,McLaren
64444,844,15,0,17,17,0,1,20,25,22.862,22862,McLaren
64444,844,15,0,17,17,0,1,20,13,23.066,23066,McLaren
64444,844,15,0,17,17,0,6,15,39,22.219,22219,Ferrari
64444,844,15,0,17,17,0,6,15,25,22.862,22862,Ferrari
64444,844,15,0,17,17,0,6,15,13,23.066,23066,Ferrari
64444,844,15,0,17,17,0,9,43,39,22.219,22219,"Red Bull"
64444,844,15,0,17,17,0,9,43,25,22.862,22862,"Red Bull"
64444,844,15,0,17,17,0,9,43,13,23.066,23066,"Red Bull"
64445,844,816,0,19,19,0,164,0,33,24.837,24837,HRT
64445,844,816,0,19,19,0,164,0,16,22.779,22779,HRT
64445,844,816,0,19,19,0,166,0,33,24.837,24837,Virgin
64445,844,816,0,19,19,0,166,0,16,22.779,22779,Virgin
64445,844,816,0,19,19,0,205,0,33,24.837,24837,Lotus
64445,844,816,0,19,19,0,205,0,16,22.779,22779,Lotus
64445,844,816,0,19,19,0,3,0,33,24.837,24837,Williams
64445,844,816,0,19,19,0,3,0,16,22.779,22779,Williams
64445,844,816,0,19,19,0,10,0,33,24.837,24837,"Force India"
64445,844,816,0,19,19,0,10,0,16,22.779,22779,"Force India"
64445,844,816,0,19,19,0,15,1,33,24.837,24837,Sauber
64445,844,816,0,19,19,0,15,1,16,22.779,22779,Sauber
64445,844,816,0,19,19,0,5,2,33,24.837,24837,"Toro Rosso"
64445,844,816,0,19,19,0,5,2,16,22.779,22779,"Toro Rosso"
64445,844,816,0,19,19,0,4,10,33,24.837,24837,Renault
64445,844,816,0,19,19,0,4,10,16,22.779,22779,Renault
64445,844,816,0,19,19,0,131,10,33,24.837,24837,Mercedes
64445,844,816,0,19,19,0,131,10,16,22.779,22779,Mercedes
64445,844,816,0,19,19,0,1,20,33,24.837,24837,McLaren
64445,844,816,0,19,19,0,1,20,16,22.779,22779,McLaren
64445,844,816,0,19,19,0,6,15,33,24.837,24837,Ferrari
64445,844,816,0,19,19,0,6,15,16,22.779,22779,Ferrari
64445,844,816,0,19,19,0,9,43,33,24.837,24837,"Red Bull"
64445,844,816,0,19,19,0,9,43,16,22.779,22779,"Red Bull"
64447,844,22,0,16,16,0,164,0,40,21.687,21687,HRT
64447,844,22,0,16,16,0,164,0,24,22.868,22868,HRT
64447,844,22,0,16,16,0,164,0,10,22.717,22717,HRT
64447,844,22,0,16,16,0,166,0,40,21.687,21687,Virgin
64447,844,22,0,16,16,0,166,0,24,22.868,22868,Virgin
64447,844,22,0,16,16,0,166,0,10,22.717,22717,Virgin
64447,844,22,0,16,16,0,205,0,40,21.687,21687,Lotus
64447,844,22,0,16,16,0,205,0,24,22.868,22868,Lotus
64447,844,22,0,16,16,0,205,0,10,22.717,22717,Lotus
64447,844,22,0,16,16,0,3,0,40,21.687,21687,Williams
64447,844,22,0,16,16,0,3,0,24,22.868,22868,Williams
64447,844,22,0,16,16,0,3,0,10,22.717,22717,Williams
64447,844,22,0,16,16,0,10,0,40,21.687,21687,"Force India"
64447,844,22,0,16,16,0,10,0,24,22.868,22868,"Force India"
64447,844,22,0,16,16,0,10,0,10,22.717,22717,"Force India"
64447,844,22,0,16,16,0,15,1,40,21.687,21687,Sauber
64447,844,22,0,16,16,0,15,1,24,22.868,22868,Sauber
64447,844,22,0,16,16,0,15,1,10,22.717,22717,Sauber
64447,844,22,0,16,16,0,5,2,40,21.687,21687,"Toro Rosso"
64447,844,22,0,16,16,0,5,2,24,22.868,22868,"Toro Rosso"
64447,844,22,0,16,16,0,5,2,10,22.717,22717,"Toro Rosso"
64447,844,22,0,16,16,0,4,10,40,21.687,21687,Renault
64447,844,22,0,16,16,0,4,10,24,22.868,22868,Renault
64447,844,22,0,16,16,0,4,10,10,22.717,22717,Renault
64447,844,22,0,16,16,0,131,10,40,21.687,21687,Mercedes
64447,844,22,0,16,16,0,131,10,24,22.868,22868,Mercedes
64447,844,22,0,16,16,0,131,10,10,22.717,22717,Mercedes
64447,844,22,0,16,16,0,1,20,40,21.687,21687,McLaren
64447,844,22,0,16,16,0,1,20,24,22.868,22868,McLaren
64447,844,22,0,16,16,0,1,20,10,22.717,22717,McLaren
64447,844,22,0,16,16,0,6,15,40,21.687,21687,Ferrari
64447,844,22,0,16,16,0,6,15,24,22.868,22868,Ferrari
64447,844,22,0,16,16,0,6,15,10,22.717,22717,Ferrari
64447,844,22,0,16,16,0,9,43,40,21.687,21687,"Red Bull"
64447,844,22,0,16,16,0,9,43,24,22.868,22868,"Red Bull"
64447,844,22,0,16,16,0,9,43,10,22.717,22717,"Red Bull"
64448,844,3,20,9,9,0,164,0,44,20.308,20308,HRT
64448,844,3,20,9,9,0,164,0,33,20.949,20949,HRT
64448,844,3,20,9,9,0,164,0,22,20.927,20927,HRT
64448,844,3,20,9,9,0,164,0,10,22.573,22573,HRT
64448,844,3,20,9,9,0,166,0,44,20.308,20308,Virgin
64448,844,3,20,9,9,0,166,0,33,20.949,20949,Virgin
64448,844,3,20,9,9,0,166,0,22,20.927,20927,Virgin
64448,844,3,20,9,9,0,166,0,10,22.573,22573,Virgin
64448,844,3,20,9,9,0,205,0,44,20.308,20308,Lotus
64448,844,3,20,9,9,0,205,0,33,20.949,20949,Lotus
64448,844,3,20,9,9,0,205,0,22,20.927,20927,Lotus
64448,844,3,20,9,9,0,205,0,10,22.573,22573,Lotus
64448,844,3,20,9,9,0,3,0,44,20.308,20308,Williams
64448,844,3,20,9,9,0,3,0,33,20.949,20949,Williams
64448,844,3,20,9,9,0,3,0,22,20.927,20927,Williams
64448,844,3,20,9,9,0,3,0,10,22.573,22573,Williams
64448,844,3,20,9,9,0,10,0,44,20.308,20308,"Force India"
64448,844,3,20,9,9,0,10,0,33,20.949,20949,"Force India"
64448,844,3,20,9,9,0,10,0,22,20.927,20927,"Force India"
64448,844,3,20,9,9,0,10,0,10,22.573,22573,"Force India"
64448,844,3,20,9,9,0,15,1,44,20.308,20308,Sauber
64448,844,3,20,9,9,0,15,1,33,20.949,20949,Sauber
64448,844,3,20,9,9,0,15,1,22,20.927,20927,Sauber
64448,844,3,20,9,9,0,15,1,10,22.573,22573,Sauber
64448,844,3,20,9,9,0,5,2,44,20.308,20308,"Toro Rosso"
64448,844,3,20,9,9,0,5,2,33,20.949,20949,"Toro Rosso"
64448,844,3,20,9,9,0,5,2,22,20.927,20927,"Toro Rosso"
64448,844,3,20,9,9,0,5,2,10,22.573,22573,"Toro Rosso"
64448,844,3,20,9,9,0,4,10,44,20.308,20308,Renault
64448,844,3,20,9,9,0,4,10,33,20.949,20949,Renault
64448,844,3,20,9,9,0,4,10,22,20.927,20927,Renault
64448,844,3,20,9,9,0,4,10,10,22.573,22573,Renault
64448,844,3,20,9,9,0,131,10,44,20.308,20308,Mercedes
64448,844,3,20,9,9,0,131,10,33,20.949,20949,Mercedes
64448,844,3,20,9,9,0,131,10,22,20.927,20927,Mercedes
64448,844,3,20,9,9,0,131,10,10,22.573,22573,Mercedes
64448,844,3,20,9,9,0,1,20,44,20.308,20308,McLaren
64448,844,3,20,9,9,0,1,20,33,20.949,20949,McLaren
64448,844,3,20,9,9,0,1,20,22,20.927,20927,McLaren
64448,844,3,20,9,9,0,1,20,10,22.573,22573,McLaren
64448,844,3,20,9,9,0,6,15,44,20.308,20308,Ferrari
64448,844,3,20,9,9,0,6,15,33,20.949,20949,Ferrari
64448,844,3,20,9,9,0,6,15,22,20.927,20927,Ferrari
64448,844,3,20,9,9,0,6,15,10,22.573,22573,Ferrari
64448,844,3,20,9,9,0,9,43,44,20.308,20308,"Red Bull"
64448,844,3,20,9,9,0,9,43,33,20.949,20949,"Red Bull"
64448,844,3,20,9,9,0,9,43,22,20.927,20927,"Red Bull"
64448,844,3,20,9,9,0,9,43,10,22.573,22573,"Red Bull"
64449,844,5,0,20,20,0,164,0,53,23.114,23114,HRT
64449,844,5,0,20,20,0,164,0,31,21.633,21633,HRT
64449,844,5,0,20,20,0,164,0,15,22.854,22854,HRT
64449,844,5,0,20,20,0,166,0,53,23.114,23114,Virgin
64449,844,5,0,20,20,0,166,0,31,21.633,21633,Virgin
64449,844,5,0,20,20,0,166,0,15,22.854,22854,Virgin
64449,844,5,0,20,20,0,205,0,53,23.114,23114,Lotus
64449,844,5,0,20,20,0,205,0,31,21.633,21633,Lotus
64449,844,5,0,20,20,0,205,0,15,22.854,22854,Lotus
64449,844,5,0,20,20,0,3,0,53,23.114,23114,Williams
64449,844,5,0,20,20,0,3,0,31,21.633,21633,Williams
64449,844,5,0,20,20,0,3,0,15,22.854,22854,Williams
64449,844,5,0,20,20,0,10,0,53,23.114,23114,"Force India"
64449,844,5,0,20,20,0,10,0,31,21.633,21633,"Force India"
64449,844,5,0,20,20,0,10,0,15,22.854,22854,"Force India"
64449,844,5,0,20,20,0,15,1,53,23.114,23114,Sauber
64449,844,5,0,20,20,0,15,1,31,21.633,21633,Sauber
64449,844,5,0,20,20,0,15,1,15,22.854,22854,Sauber
64449,844,5,0,20,20,0,5,2,53,23.114,23114,"Toro Rosso"
64449,844,5,0,20,20,0,5,2,31,21.633,21633,"Toro Rosso"
64449,844,5,0,20,20,0,5,2,15,22.854,22854,"Toro Rosso"
64449,844,5,0,20,20,0,4,10,53,23.114,23114,Renault
64449,844,5,0,20,20,0,4,10,31,21.633,21633,Renault
64449,844,5,0,20,20,0,4,10,15,22.854,22854,Renault
64449,844,5,0,20,20,0,131,10,53,23.114,23114,Mercedes
64449,844,5,0,20,20,0,131,10,31,21.633,21633,Mercedes
